scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
"	GCAM-USA_updatedRef",MO,comm hot water,N2O,1.95E-04,1.98E-04,1.98E-04,1.79E-04,1.40E-04,9.51E-05,4.35E-05,2.61E-05
"	GCAM-USA_updatedRef",MO,comm other,CH4,0.00425,0.00345,0.003425,0.003375,0.0032,0.00315,0.003175,0.003175
"	GCAM-USA_updatedRef",MO,comm other,N2O,4.56E-04,3.73E-04,3.70E-04,3.64E-04,3.46E-04,3.37E-04,3.40E-04,3.40E-04
"	GCAM-USA_updatedRef",MO,comm other,CH4,2.02E-04,1.99E-04,2.35E-04,2.97E-04,3.90E-04,4.53E-04,4.83E-04,5.03E-04
"	GCAM-USA_updatedRef",MO,comm other,N2O,6.05E-04,5.99E-04,7.06E-04,8.91E-04,0.00117412,0.00136186,0.00144828,0.00151086
"	GCAM-USA_updatedRef",MO,intermediate generation,CH4,0,3.98E-06,4.73E-06,5.68E-06,8.08E-06,1.08E-05,1.38E-05,2.09E-05
"	GCAM-USA_updatedRef",MO,intermediate generation,N2O,0,9.51E-06,1.13E-05,1.35E-05,1.93E-05,2.58E-05,3.31E-05,4.98E-05
"	GCAM-USA_updatedRef",MO,intermediate generation,CH4,1.20E-04,4.18E-05,5.60E-05,4.55E-05,3.90E-05,2.78E-05,1.89E-05,1.08E-05
"	GCAM-USA_updatedRef",MO,intermediate generation,N2O,0.00172244,6.02E-04,8.08E-04,6.56E-04,5.60E-04,3.99E-04,2.71E-04,1.56E-04
"	GCAM-USA_updatedRef",MO,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,intermediate generation,CH4,0.0016175,0.00305,0.0033,0.00355,0.00395,0.00435,0.00475,0.00565
"	GCAM-USA_updatedRef",MO,intermediate generation,N2O,0.0055428,0.0086718,0.0091784,0.0095658,0.0103406,0.0111154,0.0118604,0.0138272
"	GCAM-USA_updatedRef",MO,other industrial energy use,CH4,5.90E-05,5.98E-05,6.35E-05,6.73E-05,7.05E-05,7.32E-05,7.58E-05,7.65E-05
"	GCAM-USA_updatedRef",MO,other industrial energy use,N2O,0.0037548,0.0037846,0.0040528,0.0042614,0.00447,0.0046786,0.0048276,0.0048872
"	GCAM-USA_updatedRef",MO,other industrial energy use,CH4,3.60E-05,3.65E-05,3.80E-05,3.95E-05,4.08E-05,4.20E-05,4.30E-05,4.30E-05
"	GCAM-USA_updatedRef",MO,other industrial energy use,N2O,0.0030098,0.0030396,0.0031886,0.0033078,0.0033972,0.0035164,0.003576,0.0036058
"	GCAM-USA_updatedRef",MO,other industrial energy use,CH4,2.97E-04,3.00E-04,3.13E-04,3.25E-04,3.33E-04,3.43E-04,3.50E-04,3.50E-04
"	GCAM-USA_updatedRef",MO,other industrial energy use,N2O,2.83E-04,2.86E-04,2.97E-04,3.07E-04,3.16E-04,3.25E-04,3.34E-04,3.34E-04
"	GCAM-USA_updatedRef",MO,other industrial energy use,CH4,8.20E-04,8.25E-04,8.93E-04,9.20E-04,9.43E-04,9.70E-04,9.95E-04,0.00101
"	GCAM-USA_updatedRef",MO,other industrial energy use,N2O,0.0064964,0.0065262,0.0070626,0.0072712,0.00745,0.0076586,0.0078672,0.0079864
"	GCAM-USA_updatedRef",MO,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,peak generation,CH4,1.34E-04,1.14E-04,1.04E-04,9.10E-05,7.55E-05,5.90E-05,4.33E-05,3.03E-05
"	GCAM-USA_updatedRef",MO,peak generation,N2O,4.59E-04,3.90E-04,3.58E-04,3.10E-04,2.58E-04,2.01E-04,1.48E-04,1.03E-04
"	GCAM-USA_updatedRef",MO,peak generation,CH4,1.56E-04,1.36E-04,1.25E-04,1.08E-04,9.05E-05,7.30E-05,5.65E-05,4.23E-05
"	GCAM-USA_updatedRef",MO,peak generation,N2O,5.33E-04,4.68E-04,4.26E-04,3.70E-04,3.10E-04,2.50E-04,1.93E-04,1.45E-04
"	GCAM-USA_updatedRef",MO,peak generation,CH4,1.35E-05,1.07E-05,9.50E-06,5.83E-06,3.98E-06,3.12E-06,2.55E-06,1.42E-06
"	GCAM-USA_updatedRef",MO,peak generation,N2O,1.93E-04,1.54E-04,1.36E-04,8.34E-05,5.69E-05,4.50E-05,3.64E-05,2.03E-05
"	GCAM-USA_updatedRef",MO,resid clothes dryers,CH4,1.98E-04,1.95E-04,1.89E-04,1.85E-04,1.75E-04,1.84E-04,1.93E-04,2.01E-04
"	GCAM-USA_updatedRef",MO,resid clothes dryers,N2O,1.29E-05,1.28E-05,1.24E-05,1.21E-05,1.14E-05,1.20E-05,1.26E-05,1.32E-05
"	GCAM-USA_updatedRef",MO,resid cooking,CH4,8.30E-04,7.38E-04,6.35E-04,5.00E-04,3.83E-04,2.60E-04,2.68E-04,2.75E-04
"	GCAM-USA_updatedRef",MO,resid cooking,N2O,5.42E-05,4.83E-05,4.14E-05,3.28E-05,2.51E-05,1.71E-05,1.76E-05,1.80E-05
"	GCAM-USA_updatedRef",MO,resid cooking,CH4,1.59E-06,1.44E-06,1.28E-06,1.03E-06,7.93E-07,5.35E-07,5.28E-07,5.35E-07
"	GCAM-USA_updatedRef",MO,resid cooking,N2O,5.99E-05,5.42E-05,4.83E-05,3.87E-05,2.98E-05,2.02E-05,1.99E-05,2.02E-05
"	GCAM-USA_updatedRef",MO,resid cooling,HFC125,0.390348,0.42824775,0.43975155,0.45005205,0.45751545,0.46054701,0.47617283,0.500182025
"	GCAM-USA_updatedRef",MO,resid cooling,HFC134a,0.71616116,0.78569205,0.806798993,0.825696586,0.839389265,0.844950392,0.873619218,0.917666779
"	GCAM-USA_updatedRef",MO,resid cooling,HFC143a,0.53981061,0.592218678,0.608129643,0.622374192,0.632694975,0.636888282,0.658496664,0.69169826
"	GCAM-USA_updatedRef",MO,resid cooling,HFC23,0.0016872,0.00185,0.0019092,0.0019536,0.0019832,0.001998,0.002072,0.0021756
"	GCAM-USA_updatedRef",MO,resid cooling,HFC32,0.004184085,0.004590315,0.004713625,0.004824038,0.004904028,0.004936527,0.005104023,0.005361365
"	GCAM-USA_updatedRef",MO,resid heating,CH4,0.0195,0.018125,0.01735,0.0163,0.015075,0.013675,0.01235,0.0112
"	GCAM-USA_updatedRef",MO,resid heating,N2O,0.024138,0.0224394,0.0215156,0.0202044,0.0186846,0.0169264,0.0152874,0.0138868
"	GCAM-USA_updatedRef",MO,resid heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,resid heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,resid heating,CH4,0.0535,0.049,0.04575,0.041,0.03525,0.02975,0.025,0.02175
"	GCAM-USA_updatedRef",MO,resid heating,N2O,0.0035164,0.0032184,0.00298,0.00268796,0.00231546,0.00193998,0.001639,0.00142146
"	GCAM-USA_updatedRef",MO,resid heating,CH4,5.68E-05,5.30E-05,4.98E-05,4.43E-05,3.65E-05,2.80E-05,2.02E-05,1.36E-05
"	GCAM-USA_updatedRef",MO,resid heating,N2O,0.00214262,0.00199958,0.0018774,0.00166582,0.00137974,0.00106088,7.60E-04,5.13E-04
"	GCAM-USA_updatedRef",MO,resid hot water,CH4,0.018225,0.01645,0.015375,0.01435,0.012375,0.012925,0.013475,0.01385
"	GCAM-USA_updatedRef",MO,resid hot water,N2O,0.001192,0.00107578,0.00100426,9.39E-04,8.11E-04,8.46E-04,8.82E-04,0.00090592
"	GCAM-USA_updatedRef",MO,resid hot water,CH4,1.65E-05,1.54E-05,1.46E-05,1.28E-05,9.13E-06,8.32E-06,7.60E-06,7.00E-06
"	GCAM-USA_updatedRef",MO,resid hot water,N2O,6.23E-04,5.81E-04,5.51E-04,4.83E-04,3.46E-04,3.13E-04,2.87E-04,2.64E-04
"	GCAM-USA_updatedRef",MO,resid other,CH4,9.48E-04,6.23E-04,6.43E-04,6.67E-04,7.18E-04,7.75E-04,8.08E-04,8.33E-04
"	GCAM-USA_updatedRef",MO,resid other,N2O,6.20E-05,4.08E-05,4.20E-05,4.35E-05,4.71E-05,5.07E-05,5.27E-05,5.45E-05
"	GCAM-USA_updatedRef",MO,resid other,CH4,2.83E-06,2.11E-06,2.21E-06,2.09E-06,2.16E-06,2.29E-06,2.38E-06,2.50E-06
"	GCAM-USA_updatedRef",MO,resid other,N2O,1.06E-04,7.96E-05,8.34E-05,7.87E-05,8.14E-05,8.64E-05,9.00E-05,9.45E-05
"	GCAM-USA_updatedRef",MO,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,subpeak generation,CH4,8.73E-04,7.53E-04,6.90E-04,6.08E-04,5.07E-04,4.02E-04,3.05E-04,2.25E-04
"	GCAM-USA_updatedRef",MO,subpeak generation,N2O,0.00298,0.00257174,0.0023542,0.00206216,0.00171946,0.0013559,0.00101916,7.36E-04
"	GCAM-USA_updatedRef",MO,subpeak generation,CH4,0.0010175,0.001025,9.87E-04,9.03E-04,8.18E-04,7.33E-04,6.80E-04,6.45E-04
"	GCAM-USA_updatedRef",MO,subpeak generation,N2O,0.0034866,0.0035164,0.0033972,0.0030992,0.00279524,0.00251214,0.00233036,0.0022052
"	GCAM-USA_updatedRef",MO,subpeak generation,CH4,1.35E-05,1.11E-05,9.85E-06,6.53E-06,4.63E-06,3.65E-06,2.90E-06,1.68E-06
"	GCAM-USA_updatedRef",MO,subpeak generation,N2O,1.93E-04,1.59E-04,1.41E-04,9.36E-05,6.65E-05,5.22E-05,4.17E-05,2.40E-05
"	GCAM-USA_updatedRef",MO,trn_aviation_intl,N2O,0.0038144,0.0034866,0.0036356,0.0035164,0.0034568,0.0036654,0.0039038,0.0041124
"	GCAM-USA_updatedRef",MO,trn_freight,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,trn_freight,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,trn_freight,CH4,0.001745,0.001685,0.0015625,0.00121,7.50E-04,5.63E-04,5.43E-04,5.68E-04
"	GCAM-USA_updatedRef",MO,trn_freight,N2O,0.0064666,0.0062282,0.0057812,0.00447,0.00277736,0.00208302,0.00200554,0.00209494
"	GCAM-USA_updatedRef",MO,trn_freight_road,CH4,0.01495,0.012125,0.011025,0.00975,0.009425,0.009575,0.00985,0.010025
"	GCAM-USA_updatedRef",MO,trn_freight_road,N2O,0.149596,0.121286,0.11026,0.097446,0.094168,0.095658,0.098638,0.100128
"	GCAM-USA_updatedRef",MO,trn_freight_road,CH4,0.003525,0.003925,0.003625,0.002975,0.001905,0.0015375,0.0013425,0.0012175
"	GCAM-USA_updatedRef",MO,trn_freight_road,N2O,0.035164,0.039038,0.036356,0.0296808,0.0190422,0.0153768,0.01341,0.0121584
"	GCAM-USA_updatedRef",MO,trn_freight_road,CH4,0.0102,0.0123,0.01235,0.011025,0.008725,0.007625,0.006775,0.006075
"	GCAM-USA_updatedRef",MO,trn_freight_road,N2O,0.101916,0.123074,0.123372,0.109962,0.087314,0.076288,0.067646,0.060792
"	GCAM-USA_updatedRef",MO,trn_pass,N2O,0.0083142,0.008046,0.0089996,0.0088208,0.0086718,0.0091188,0.009387,0.0092976
"	GCAM-USA_updatedRef",MO,trn_pass,CH4,7.45E-05,6.75E-05,7.75E-05,7.95E-05,8.28E-05,8.65E-05,9.03E-05,9.43E-05
"	GCAM-USA_updatedRef",MO,trn_pass,N2O,2.75E-04,2.49E-04,2.86E-04,2.94E-04,3.07E-04,3.19E-04,3.34E-04,3.49E-04
"	GCAM-USA_updatedRef",MO,trn_pass_road,CH4,9.93E-04,0.0012475,0.0012425,8.63E-04,6.23E-04,4.72E-04,3.73E-04,3.10E-04
"	GCAM-USA_updatedRef",MO,trn_pass_road,N2O,0.0106982,0.0134696,0.01341,0.0092976,0.006705,0.0050958,0.004023,0.0033376
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV,CH4,1.70E-04,1.40E-04,9.48E-05,7.15E-05,7.70E-05,8.40E-05,9.15E-05,9.95E-05
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV,N2O,0.001043,8.61E-04,5.84E-04,4.41E-04,4.74E-04,5.16E-04,5.63E-04,6.11E-04
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV_4W,CH4,0.0255,0.020875,0.017875,0.0132,0.009825,0.0073,0.00725,0.0073
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV_4W,N2O,0.046786,0.038442,0.03278,0.0242572,0.018029,0.01341,0.0133504,0.01341
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV_4W,CH4,0.024425,0.02035,0.017625,0.013075,0.0099,0.00785,0.007825,0.007875
"	GCAM-USA_updatedRef",MO,trn_pass_road_LDV_4W,N2O,0.0447,0.037548,0.032482,0.023989,0.018178,0.0144232,0.0143636,0.0144828
"	GCAM-USA_updatedRef",MO,trn_shipping_intl,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MO,trn_shipping_intl,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,base load generation,CH4,0,1.23E-06,5.70E-07,1.21E-06,2.75E-06,4.25E-06,5.05E-06,5.70E-06
"	GCAM-USA_updatedRef",MS,base load generation,N2O,0,2.94E-06,1.36E-06,2.88E-06,6.59E-06,1.01E-05,1.20E-05,1.36E-05
"	GCAM-USA_updatedRef",MS,base load generation,CH4,1.54E-05,1.15E-07,3.33E-07,4.08E-07,3.90E-07,2.33E-07,1.32E-07,8.55E-08
"	GCAM-USA_updatedRef",MS,base load generation,N2O,2.22E-04,1.66E-06,4.77E-06,5.87E-06,5.63E-06,3.37E-06,1.90E-06,1.23E-06
"	GCAM-USA_updatedRef",MS,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,base load generation,CH4,0.0013,0.0015625,0.001525,0.0016075,0.00177,0.002005,0.002225,0.002405
"	GCAM-USA_updatedRef",MS,base load generation,N2O,0.0044402,0.0048574,0.0046488,0.0047084,0.0049468,0.0053342,0.0057216,0.0060196
"	GCAM-USA_updatedRef",MS,base load generation,CH4,8.28E-06,3.88E-07,5.33E-07,2.29E-07,1.41E-07,9.03E-08,6.00E-08,4.95E-08
"	GCAM-USA_updatedRef",MS,base load generation,N2O,1.19E-04,5.57E-06,7.63E-06,3.28E-06,2.02E-06,1.29E-06,8.58E-07,7.06E-07
"	GCAM-USA_updatedRef",MS,biomass liquids,CH4,0,0,0,0,0,8.78E-04,0.002335,0.00355
"	GCAM-USA_updatedRef",MS,biomass liquids,N2O,4.80E-04,4.56E-04,0.00045296,4.08E-04,3.49E-04,0.00173436,0.004023,0.00596
"	GCAM-USA_updatedRef",MS,comm cooking,CH4,0.0013025,0.0012875,0.0012425,0.0011925,0.0011225,0.0010925,0.0010625,0.0010975
"	GCAM-USA_updatedRef",MS,comm cooking,N2O,1.40E-04,1.38E-04,1.34E-04,1.28E-04,1.21E-04,1.17E-04,1.14E-04,1.18E-04
"	GCAM-USA_updatedRef",MS,comm cooling,HFC125,0.16695,0.1799,0.18235,0.18655,0.1883,0.18865,0.19215,0.1988
"	GCAM-USA_updatedRef",MS,comm cooling,HFC134a,0.30602,0.33033,0.33462,0.34177,0.34606,0.34606,0.35321,0.36465
"	GCAM-USA_updatedRef",MS,comm cooling,HFC143a,0.230652,0.248532,0.252108,0.257919,0.260601,0.260601,0.265518,0.275352
"	GCAM-USA_updatedRef",MS,comm cooling,HFC23,7.24E-04,7.80E-04,7.90E-04,8.08E-04,8.17E-04,8.18E-04,8.33E-04,8.63E-04
"	GCAM-USA_updatedRef",MS,comm cooling,HFC32,0.00179075,0.0019285,0.00195225,0.00199975,0.00201875,0.0020235,0.0020615,0.00213275
"	GCAM-USA_updatedRef",MS,comm cooling,CH4,1.31E-05,1.29E-05,1.24E-05,1.17E-05,1.09E-05,1.04E-05,9.60E-06,9.80E-06
"	GCAM-USA_updatedRef",MS,comm cooling,N2O,1.40E-06,1.38E-06,1.32E-06,1.25E-06,1.17E-06,1.10E-06,1.03E-06,1.05E-06
"	GCAM-USA_updatedRef",MS,comm heating,CH4,7.95E-06,7.78E-06,8.08E-06,8.80E-06,9.75E-06,1.05E-05,1.09E-05,1.10E-05
"	GCAM-USA_updatedRef",MS,comm heating,N2O,2.47E-04,2.42E-04,2.51E-04,2.74E-04,3.04E-04,3.25E-04,3.40E-04,3.43E-04
"	GCAM-USA_updatedRef",MS,comm heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,comm heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,comm heating,CH4,0.002875,0.0024925,0.0022625,0.0020225,0.0017775,0.0015825,0.0012025,0.00125
"	GCAM-USA_updatedRef",MS,comm heating,N2O,3.10E-04,2.68E-04,2.43E-04,2.17E-04,1.91E-04,1.70E-04,1.29E-04,1.34E-04
"	GCAM-USA_updatedRef",MS,comm heating,CH4,1.31E-04,1.43E-04,1.49E-04,1.42E-04,1.20E-04,8.93E-05,4.43E-05,2.78E-05
"	GCAM-USA_updatedRef",MS,comm heating,N2O,3.93E-04,4.29E-04,4.47E-04,4.26E-04,3.61E-04,2.68E-04,1.33E-04,8.31E-05
"	GCAM-USA_updatedRef",MS,comm hot water,CH4,0.00395,0.003525,0.003125,0.002625,0.0021575,0.0018575,0.001515,0.0016375
"	GCAM-USA_updatedRef",MS,comm hot water,N2O,4.26E-04,3.78E-04,3.37E-04,2.83E-04,2.32E-04,2.00E-04,1.63E-04,1.76E-04
"	GCAM-USA_updatedRef",MS,comm hot water,CH4,4.33E-05,4.48E-05,4.58E-05,4.27E-05,3.43E-05,2.36E-05,1.11E-05,6.42E-06
"	GCAM-USA_updatedRef",MS,comm hot water,N2O,1.30E-04,1.34E-04,1.38E-04,1.28E-04,1.03E-04,7.06E-05,3.34E-05,1.93E-05
"	GCAM-USA_updatedRef",MS,comm other,CH4,0.00196,0.0016525,0.00166,0.001675,0.0016275,0.001625,0.00166,0.0016925
"	GCAM-USA_updatedRef",MS,comm other,N2O,2.11E-04,1.78E-04,1.79E-04,1.80E-04,1.75E-04,1.75E-04,1.78E-04,1.82E-04
"	GCAM-USA_updatedRef",MS,comm other,CH4,1.01E-04,1.02E-04,1.17E-04,1.42E-04,1.81E-04,2.10E-04,2.25E-04,2.38E-04
"	GCAM-USA_updatedRef",MS,comm other,N2O,3.04E-04,3.04E-04,3.52E-04,4.26E-04,5.45E-04,6.29E-04,6.76E-04,7.15E-04
"	GCAM-USA_updatedRef",MS,gas to liquids,CH4,0,0,0,0,0,1.92E-04,6.67E-04,0.0012025
"	GCAM-USA_updatedRef",MS,gas to liquids,N2O,0,0,0,0,0,2.85E-05,9.92E-05,1.79E-04
"	GCAM-USA_updatedRef",MS,intermediate generation,CH4,0,2.70E-07,4.38E-07,8.40E-07,1.47E-06,2.28E-06,3.15E-06,4.30E-06
"	GCAM-USA_updatedRef",MS,intermediate generation,N2O,0,6.41E-07,1.04E-06,2.00E-06,3.52E-06,5.42E-06,7.51E-06,1.02E-05
"	GCAM-USA_updatedRef",MS,intermediate generation,CH4,1.54E-05,2.75E-06,4.73E-06,3.65E-06,2.90E-06,2.03E-06,1.36E-06,9.00E-07
"	GCAM-USA_updatedRef",MS,intermediate generation,N2O,2.22E-04,3.96E-05,6.76E-05,5.24E-05,4.17E-05,2.91E-05,1.96E-05,1.30E-05
"	GCAM-USA_updatedRef",MS,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,intermediate generation,CH4,0.0239,0.0208,0.01915,0.017025,0.01445,0.011775,0.00925,0.007175
"	GCAM-USA_updatedRef",MS,intermediate generation,N2O,0.08195,0.070626,0.064964,0.057514,0.048276,0.03874,0.030098,0.0226182
"	GCAM-USA_updatedRef",MS,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,other industrial energy use,CH4,0.001485,0.0014625,0.001595,0.001735,0.00186,0.001975,0.0020725,0.002155
"	GCAM-USA_updatedRef",MS,other industrial energy use,N2O,0.094466,0.092976,0.101618,0.110558,0.118306,0.125756,0.132014,0.13708
"	GCAM-USA_updatedRef",MS,other industrial energy use,CH4,4.38E-06,4.30E-06,4.60E-06,4.90E-06,5.18E-06,5.43E-06,5.65E-06,5.83E-06
"	GCAM-USA_updatedRef",MS,other industrial energy use,N2O,3.64E-04,3.61E-04,3.84E-04,4.11E-04,4.32E-04,0.00045296,4.71E-04,4.86E-04
"	GCAM-USA_updatedRef",MS,other industrial energy use,CH4,5.73E-04,5.63E-04,5.98E-04,6.28E-04,6.55E-04,6.80E-04,7.03E-04,7.15E-04
"	GCAM-USA_updatedRef",MS,other industrial energy use,N2O,5.42E-04,5.36E-04,5.66E-04,5.99E-04,6.23E-04,6.47E-04,6.68E-04,6.79E-04
"	GCAM-USA_updatedRef",MS,other industrial energy use,CH4,3.75E-04,3.63E-04,4.02E-04,4.18E-04,4.30E-04,4.50E-04,4.68E-04,4.90E-04
"	GCAM-USA_updatedRef",MS,other industrial energy use,N2O,0.0029651,0.00286974,0.0031588,0.0033078,0.0033972,0.0035462,0.0036952,0.003874
"	GCAM-USA_updatedRef",MS,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,peak generation,CH4,2.70E-04,2.29E-04,2.09E-04,1.83E-04,1.51E-04,1.18E-04,8.65E-05,6.02E-05
"	GCAM-USA_updatedRef",MS,peak generation,N2O,9.21E-04,7.84E-04,7.15E-04,6.26E-04,5.19E-04,4.02E-04,2.96E-04,2.06E-04
"	GCAM-USA_updatedRef",MS,peak generation,CH4,0.0039,0.0036,0.003375,0.003025,0.0026,0.0022175,0.001855,0.0016225
"	GCAM-USA_updatedRef",MS,peak generation,N2O,0.0133504,0.0123372,0.0115326,0.0103406,0.00894,0.007599,0.0063474,0.0055428
"	GCAM-USA_updatedRef",MS,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,resid clothes dryers,CH4,2.68E-04,2.68E-04,2.63E-04,2.68E-04,2.65E-04,2.83E-04,3.00E-04,3.18E-04
"	GCAM-USA_updatedRef",MS,resid clothes dryers,N2O,1.75E-05,1.75E-05,1.72E-05,1.75E-05,1.73E-05,1.85E-05,1.96E-05,2.08E-05
"	GCAM-USA_updatedRef",MS,resid cooking,CH4,0.0011225,0.0010175,9.00E-04,7.50E-04,6.23E-04,4.88E-04,5.10E-04,5.30E-04
"	GCAM-USA_updatedRef",MS,resid cooking,N2O,7.33E-05,6.65E-05,5.90E-05,4.92E-05,4.08E-05,3.19E-05,3.34E-05,3.49E-05
"	GCAM-USA_updatedRef",MS,resid cooking,CH4,1.33E-06,1.24E-06,1.14E-06,9.70E-07,8.03E-07,6.18E-07,6.18E-07,6.40E-07
"	GCAM-USA_updatedRef",MS,resid cooking,N2O,5.01E-05,4.65E-05,4.29E-05,3.67E-05,3.04E-05,2.33E-05,2.33E-05,2.41E-05
"	GCAM-USA_updatedRef",MS,resid cooling,HFC125,0.2926,0.31955,0.32585,0.33915,0.34755,0.3535,0.371,0.392
"	GCAM-USA_updatedRef",MS,resid cooling,HFC134a,0.53768,0.5863,0.59774,0.62205,0.63778,0.65065,0.67925,0.72072
"	GCAM-USA_updatedRef",MS,resid cooling,HFC143a,0.404982,0.441636,0.45147,0.46935,0.48276,0.4917,0.50958,0.54534
"	GCAM-USA_updatedRef",MS,resid cooling,HFC23,0.00126984,0.00138528,0.0014134,0.00146964,0.0015096,0.0015392,0.0015984,0.001702
"	GCAM-USA_updatedRef",MS,resid cooling,HFC32,0.00313975,0.00342475,0.00349125,0.00363375,0.00372875,0.0038,0.00396625,0.0042085
"	GCAM-USA_updatedRef",MS,resid heating,CH4,0.001505,0.00136,0.0012725,0.0011575,0.0010175,8.70E-04,7.40E-04,6.40E-04
"	GCAM-USA_updatedRef",MS,resid heating,N2O,0.0018625,0.00168668,0.00157642,0.00143338,0.00126054,0.00107876,9.18E-04,7.93E-04
"	GCAM-USA_updatedRef",MS,resid heating,CH4,0.01015,0.0091,0.00835,0.00735,0.0061,0.004875,0.00385,0.003125
"	GCAM-USA_updatedRef",MS,resid heating,N2O,6.65E-04,5.96E-04,5.45E-04,4.80E-04,3.99E-04,3.19E-04,2.52E-04,2.05E-04
"	GCAM-USA_updatedRef",MS,resid heating,CH4,1.89E-05,1.72E-05,1.59E-05,1.41E-05,1.17E-05,9.13E-06,6.93E-06,5.30E-06
"	GCAM-USA_updatedRef",MS,resid heating,N2O,7.12E-04,6.50E-04,6.02E-04,5.30E-04,4.41E-04,3.46E-04,2.61E-04,2.00E-04
"	GCAM-USA_updatedRef",MS,resid hot water,CH4,0.004925,0.0043,0.0039,0.003575,0.0029,0.00305,0.0032,0.003325
"	GCAM-USA_updatedRef",MS,resid hot water,N2O,3.22E-04,2.81E-04,2.56E-04,2.34E-04,1.90E-04,2.00E-04,2.10E-04,2.18E-04
"	GCAM-USA_updatedRef",MS,resid hot water,CH4,7.05E-06,6.70E-06,6.85E-06,6.93E-06,6.90E-06,7.60E-06,8.48E-06,9.78E-06
"	GCAM-USA_updatedRef",MS,resid hot water,N2O,2.66E-04,2.52E-04,2.59E-04,2.61E-04,2.60E-04,2.87E-04,3.19E-04,3.70E-04
"	GCAM-USA_updatedRef",MS,resid other,CH4,0.0012825,9.13E-04,9.52E-04,0.0010075,0.0010925,0.00119,0.0012525,0.00132
"	GCAM-USA_updatedRef",MS,resid other,N2O,8.40E-05,5.96E-05,6.23E-05,6.59E-05,7.15E-05,7.78E-05,8.20E-05,8.64E-05
"	GCAM-USA_updatedRef",MS,resid other,CH4,2.35E-06,1.91E-06,2.03E-06,1.95E-06,2.03E-06,2.17E-06,2.28E-06,2.45E-06
"	GCAM-USA_updatedRef",MS,resid other,N2O,8.88E-05,7.21E-05,7.66E-05,7.33E-05,7.66E-05,8.20E-05,8.61E-05,9.24E-05
"	GCAM-USA_updatedRef",MS,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,subpeak generation,CH4,0.001815,0.0015525,0.00142,0.0012425,0.0010325,8.10E-04,6.03E-04,4.28E-04
"	GCAM-USA_updatedRef",MS,subpeak generation,N2O,0.0062282,0.0053044,0.0048574,0.0042316,0.0035164,0.0027565,0.00203832,0.00144232
"	GCAM-USA_updatedRef",MS,subpeak generation,CH4,0.0263166,0.035784975,0.037375275,0.037779375,0.037885225,0.03858315,0.04063105,0.04482565
"	GCAM-USA_updatedRef",MS,subpeak generation,N2O,0.089996,0.122478,0.127842,0.129332,0.12963,0.132014,0.139166,0.15347
"	GCAM-USA_updatedRef",MS,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",MS,trn_aviation_intl,N2O,0.012367,0.0112942,0.0118008,0.0115326,0.0114432,0.0122776,0.0131418,0.0140358
