scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050,Units
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,process heat cement,CO2,0.0452228,0.044687574,0.038560796,0.042068566,0.039111044,0.037737129,0.037883899,0.036805605,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,process heat dac,CO2,0,0,1.62E-06,8.20E-06,0.00471529,0.0354816,0.0901406,0.0908677,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,regional biomass,CO2,-0.204452,-0.191013,-0.201382,-0.215573,-0.243153,-0.256388,-0.268677,-0.295158,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,regional corn for ethanol,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,resid clothes dryers,CO2,0.00233448,0.002374959,0.002313497,0.002326054,0.00206134,0.001991213,0.00193437,0.0017455,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,resid cooking,CO2,0.01352983,0.013249,0.012665457,0.011710485,0.010173121,0.00813017,0.007532484,0.006450224,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,resid heating,CO2,0.47870124,0.45090806,0.429664239,0.402228338,0.341583233,0.27139276,0.203931944,0.142959632,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,resid hot water,CO2,0.16401382,0.160842461,0.15851608,0.156491482,0.133208919,0.127517015,0.121466274,0.106023891,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,resid other,CO2,0.01781488,0.01430623,0.01527157,0.0154027,0.01501412,0.01520612,0.01474459,0.01226029,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,subpeak generation,CO2,0.04975615,0.044644838,0.030624273,0.026633646,0.012858253,0.009366698,0.01187802,0.004375115,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_aviation_intl,CO2,0.0296517,0.0269617,0.0268964,0.0263983,0.025591,0.0270018,0.0281644,0.0277348,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_freight,CO2,0.121667,0.117007,0.10556713,0.0915027,0.0707114,0.0628667,0.0597092,0.0508328,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_freight_road,CO2,1.842416,1.8756109,1.5380804,1.20959909,0.770645456,0.522292008,0.305515255,0.099209109,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_pass,CO2,0.11849107,0.10929404,0.10810483,0.10684216,0.09654589,0.09552086,0.08485673,0.05042557,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_pass_road,CO2,0.07739149,0.09412507,0.10169855,0.07179455,0.049672115,0.032484426,0.022427112,0.017187909,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_pass_road_LDV,CO2,0.00679914,0.00463294,0.00106012,5.57E-04,5.64E-04,5.93E-04,6.12E-04,5.87E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NM,trn_pass_road_LDV_4W,CO2,1.93185482,1.61022757,1.263571794,0.783921047,0.43463658,0.18494629,0.1489464,0.11465808,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,H2 central production,CO2,0,0,0.003611842,0.008235565,0.007491472,0.008801692,0.009820934,0.01136051,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,H2 wholesale dispensing,CO2,0,0,0.0100576,0.02536192,0.03695847,0.0478477,0.05421864,0.04706821,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,airCO2,CO2,0,0,-1.67E-05,-8.91E-05,-0.0584223,-0.493441,-1.45727,-1.45319,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,base load generation,CO2,0.645110154,0.434186419,0.312950776,0.276165472,0.071916552,0.05293555,0.052593744,0.037315401,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,biomass liquids,CO2,1.74E-04,1.65E-04,1.44E-04,1.17E-04,0.001862569,0.002559861,0.00446285,0.006350452,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,cement,CO2,0.148795,0.145718,0.125601,0.132610139,0.089919631,0.051758038,0.034975508,0.026169346,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,comm cooking,CO2,0.0541688,0.05628209,0.05227164,0.05336103,0.04801072,0.04562298,0.042690847,0.03930871,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,comm cooling,CO2,0.00146685,0.001493817,0.001446849,0.00143857,0.001369452,0.001299856,0.001184224,0.00112959,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,comm heating,CO2,0.21529195,0.20784607,0.18883957,0.179039808,0.15017365,0.122818293,0.076068133,0.061757507,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,comm hot water,CO2,0.1086987,0.1122358,0.10685165,0.10782588,0.09547406,0.083889264,0.068624565,0.059437619,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,comm other,CO2,0.1349947,0.1346543,0.1351374,0.1476375,0.1522802,0.1610763,0.1642447,0.1481465,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,intermediate generation,CO2,2.78289567,2.227273419,1.889250321,1.624467459,0.794103755,0.542429542,0.40633161,0.169925014,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,oil refining,CO2,0.00513209,0.00475428,0.00426052,0.00360034,0.002858134,0.002495059,0.002225944,0.001510847,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,other industrial energy use,CO2,0.41465721,0.420698536,0.426257595,0.432668302,0.420437673,0.410044896,0.390098741,0.263701354,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,peak generation,CO2,0.064414631,0.055198123,0.03530245,0.027013748,0.009680416,0.005428624,0.003252814,8.51E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,process heat cement,CO2,0.12194044,0.120099317,0.102948542,0.112138862,0.10403637,0.100202164,0.100517921,0.097798801,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,process heat dac,CO2,0,0,3.28E-07,1.63E-06,9.87E-04,0.0074888,0.0193921,0.0195551,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,regional biomass,CO2,-0.0524564,-0.0452043,-0.0492458,-0.053122,-0.0740615,-0.086229,-0.111247,-0.16305,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,regional biomassOil,CO2,-0.00246456,-0.00233753,-0.00204643,-0.00165661,-0.0018736,-0.00139014,-0.00140522,-0.00212258,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,regional corn for ethanol,CO2,0,0,0,0,-1.59E-04,-2.66E-04,-8.14E-04,-0.00191319,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,resid clothes dryers,CO2,0.00301466,0.003061028,0.002928466,0.002896452,0.002513364,0.002410011,0.002351636,0.002133729,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,resid cooking,CO2,0.01470558,0.014199573,0.013134524,0.011686177,0.009631001,0.007124391,0.006550339,0.005620452,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,resid heating,CO2,0.341352361,0.315201996,0.291922287,0.260986437,0.21422515,0.164103163,0.119640586,0.082937072,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,resid hot water,CO2,0.197687182,0.191180078,0.182803819,0.176618941,0.14269984,0.135431344,0.129572646,0.113422198,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,resid other,CO2,0.01809468,0.01413146,0.01411729,0.01455945,0.01378398,0.01412313,0.01401193,0.01183221,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,subpeak generation,CO2,0.34036672,0.302954727,0.216977876,0.169982194,0.072050941,0.043977471,0.033098502,0.011921416,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_aviation_intl,CO2,0.123974,0.112238,0.110934,0.108546,0.105343,0.111098,0.115823,0.114028,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_freight,CO2,0.0627695,0.0601989,0.05325094,0.04604643,0.0356139,0.0316097,0.0299541,0.0255373,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_freight_road,CO2,0.95052,0.96557503,0.77602892,0.599594097,0.374249177,0.248507146,0.145531254,0.049271449,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_pass,CO2,0.47640333,0.43635053,0.4258838,0.4196412,0.37758903,0.37190755,0.32707855,0.18779703,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_pass_road,CO2,0.04080078,0.05068355,0.05526242,0.039496603,0.027285681,0.017772932,0.012266412,0.00941531,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_pass_road_LDV,CO2,0.00794568,0.00557001,0.00120576,6.22E-04,6.27E-04,6.59E-04,6.79E-04,6.50E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_pass_road_LDV_4W,CO2,2.25754139,1.89995627,1.490264441,0.921614575,0.508856674,0.21486565,0.17044241,0.13101165,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NV,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,H2 central production,CO2,0,0,0.016383916,0.035857321,0.031626328,0.03779685,0.04499362,0.066710613,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,H2 wholesale dispensing,CO2,0,0,0.0384511,0.0991494,0.1537273,0.2107854,0.2645919,0.2872812,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,airCO2,CO2,0,0,-4.23E-05,-2.39E-04,-0.132699,-1.20147,-3.98307,-3.96853,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,base load generation,CO2,2.316110973,0.799780991,1.06642186,0.93875192,0.58864062,0.607503412,0.532732735,0.408574187,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,biomass liquids,CO2,0.0681812,0.0639219,0.0564887,0.0457742,0.06370261,0.054538314,0.056705628,0.079835248,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,cement,CO2,0.290393,0.270316,0.263357,0.27214474,0.18984586,0.11506301,0.08094261,0.059784558,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,comm cooking,CO2,0.1832213,0.1907491,0.17994974,0.17311917,0.15056612,0.13650343,0.12114078,0.10894535,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,comm cooling,CO2,0.118392,0.1224175,0.1196952,0.1158452,0.1094158,0.1036264,0.09507817,0.09075311,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,comm heating,CO2,3.017045,3.0129845,2.8463437,2.7067563,2.3150527,1.9184403,1.25736268,1.01011383,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,comm hot water,CO2,0.6573817,0.6805829,0.653866,0.6384145,0.56561338,0.51256574,0.44771192,0.40447539,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,comm other,CO2,1.464675,1.461451,1.450199,1.434411,1.312046,1.248573,1.225734,1.092521,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,gas to liquids,CO2,0,0,0,0,6.13E-06,1.04E-05,3.72E-05,1.14E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,intermediate generation,CO2,5.42267804,4.474230161,4.862647829,4.863837759,3.323054368,2.878379258,2.584425413,1.708949446,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,oil refining,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,other industrial energy use,CO2,2.1582635,2.211929598,2.310670675,2.397430299,2.419885282,2.43314381,2.395631035,1.870029982,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,peak generation,CO2,0.07744401,0.065809685,0.048101638,0.042435008,0.021966431,0.015502521,0.010763774,0.004133999,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,process heat cement,CO2,0.23798229,0.22161359,0.21593337,0.227759935,0.212189107,0.202619262,0.202307568,0.196244867,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,process heat dac,CO2,0,0,8.31E-07,4.35E-06,0.00225011,0.0183047,0.052618,0.0533175,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,regional biomass,CO2,-2.10528,-1.58642,-1.95607,-2.11627,-2.05543,-2.27146,-2.46623,-3.01162,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,regional biomassOil,CO2,0,0,0,0,-1.62E-05,-6.85E-05,-9.60E-04,-0.00217769,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,regional corn for ethanol,CO2,-0.295941,-0.277454,-0.24519,-0.198683,-0.218575,-0.153075,-0.0982785,-0.0669172,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,resid clothes dryers,CO2,0.0433924,0.0457489,0.0450504,0.04500303,0.04085516,0.04029526,0.04031812,0.03761607,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,resid cooking,CO2,0.1950978,0.19649761,0.18992815,0.17829829,0.160681942,0.137731458,0.133637265,0.121269309,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,resid heating,CO2,6.5384324,6.5042264,6.3098816,6.0137042,5.3630898,4.5707267,3.7751144,2.94251738,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,resid hot water,CO2,1.6720308,1.6923967,1.6788016,1.64983875,1.45994493,1.4232505,1.38269035,1.24041851,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,resid other,CO2,0.2310738,0.1893503,0.1946419,0.199683,0.2053714,0.2120541,0.2127685,0.1851044,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,subpeak generation,CO2,0.5439593,0.4632297,0.384427469,0.346622093,0.192335908,0.147978089,0.115767009,0.057748046,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_aviation_intl,CO2,0.726071,0.669073,0.667317,0.642517,0.618893,0.646121,0.66891,0.660287,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_freight,CO2,0.703991,0.7749951,0.63859077,0.5835827,0.4771682,0.4346904,0.3565456,0.1673057,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_freight_road,CO2,3.893801,3.9843603,3.42211136,2.72658343,1.836234338,1.31036655,0.8209396,0.283648038,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_pass,CO2,2.7854,2.6233514,2.6005851,2.5218103,2.2662998,2.2087205,1.927418,1.10192343,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_pass_road,CO2,0.1760158,0.2235251,0.24646783,0.18043718,0.12597943,0.08272775,0.05722365,0.0442357,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_pass_road_LDV,CO2,0.0378135,0.0297823,0.00544147,0.0028027,0.00280776,0.00288914,0.00292103,0.00273754,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_pass_road_LDV_4W,CO2,10.74396635,9.00190791,7.06028631,4.34553202,2.397000978,1.00826864,0.8054632,0.6197952,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",NY,trn_shipping_intl,CO2,1.85691,1.8851582,1.70932,1.648877,1.514794,1.491949,1.377009,0.71172,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,H2 central production,CO2,0,0,0.017021397,0.035307014,0.031230105,0.035567519,0.038982313,0.043443629,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,H2 wholesale dispensing,CO2,0,0,0.0559207,0.1435929,0.216334,0.2881075,0.3380401,0.3067971,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,N fertilizer,CO2,0.31607,0.3404566,0.39353872,0.38117724,0.29594635,0.19766936,0.13751858,0.091792313,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,airCO2,CO2,0,0,-2.32E-04,-0.00119362,-0.700082,-5.89505,-17.7385,-17.7865,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,base load generation,CO2,14.27856265,8.27789854,5.666320677,5.349147564,3.238502499,2.678760193,2.363238491,1.287084019,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,biomass liquids,CO2,0.2267826,0.2132024,0.18800189,0.15229993,0.231646047,0.207993225,0.232756018,0.287819893,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,cement,CO2,0.266867,0.26901676,0.23242598,0.24263642,0.16411747,0.09367832,0.06183593,0.045527412,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,coal to liquids,CO2,0,0,0,0,1.81E-05,2.92E-05,9.86E-05,2.13E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,comm cooking,CO2,0.0890196,0.08822954,0.07994687,0.07297369,0.05875104,0.04901874,0.039232777,0.034009632,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,comm cooling,CO2,0.0102169,0.01011177,0.00963341,0.009183586,0.008474187,0.007898548,0.007110701,0.006817129,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,comm heating,CO2,1.9161841,1.8194628,1.6502442,1.531389,1.26562443,1.02285626,0.6156187,0.49807766,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,comm hot water,CO2,0.3181933,0.31725198,0.29550303,0.28305049,0.23808213,0.20429986,0.16499824,0.145049458,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,comm other,CO2,0.526439,0.4924,0.513155,0.572795,0.619746,0.662263,0.665332,0.58829,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,gas to liquids,CO2,0,0,0,0,0.00101026,0.001708197,0.00611949,0.01873891,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,intermediate generation,CO2,8.454390639,5.155895862,4.08066248,3.685137117,2.844946512,2.670221023,2.633170103,2.006447191,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,oil refining,CO2,1.42992,1.32458,1.18654,1.00258,0.79007443,0.68991164,0.61790876,0.41970258,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,other industrial energy use,CO2,7.1516685,7.153433724,7.294512608,7.512901101,7.4558302,7.449007193,7.3341817,5.703394235,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,peak generation,CO2,0.147811,0.120937645,0.056310541,0.040218993,0.027707191,0.018908203,0.01047297,0.003489891,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,process heat cement,CO2,0.21870219,0.221102667,0.190205951,0.205119124,0.188136807,0.179311402,0.178175724,0.171817041,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,process heat dac,CO2,0,0,4.60E-06,2.20E-05,0.0120379,0.0929031,0.251681,0.254156,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,regional biomass,CO2,-1.21465,-1.09985,-1.22594,-1.31657,-1.89043,-2.27067,-2.97387,-4.68432,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,regional biomassOil,CO2,-0.157732,-0.149602,-0.130972,-0.106023,-0.121037,-0.0910356,-0.0957334,-0.147961,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,regional corn for ethanol,CO2,-0.936084,-0.879626,-0.775945,-0.628612,-0.704288,-0.502089,-0.338585,-0.289337,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,resid clothes dryers,CO2,0.018051,0.01809566,0.01718625,0.01681873,0.01462681,0.01426294,0.01404998,0.01288338,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,resid cooking,CO2,0.08488709,0.081274085,0.075477732,0.067560373,0.056883111,0.043998636,0.041525253,0.03648389,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,resid heating,CO2,3.65983002,3.39021648,3.15478567,2.84329331,2.36217268,1.84516908,1.3825759,0.986621481,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,resid hot water,CO2,0.90871147,0.84869171,0.8064618,0.76662395,0.601804731,0.568618871,0.540091803,0.46895201,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,resid other,CO2,0.1027396,0.073542,0.0798303,0.082818,0.0810948,0.0834914,0.0834134,0.0714889,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,subpeak generation,CO2,0.7086177,0.6533539,0.52915518,0.45692537,0.29511435,0.23266765,0.19684616,0.109891918,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_aviation_intl,CO2,0.289429,0.264851,0.261997,0.253612,0.243154,0.254262,0.263394,0.258539,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_freight,CO2,0.372360808,0.362555072,0.325166285,0.278103016,0.211861002,0.187069706,0.178224073,0.152605845,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_freight_road,CO2,5.629694,5.7957342,4.7481712,3.74429825,2.434042672,1.71592132,1.07925866,0.382618673,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_pass,CO2,1.1218302,1.0436235,1.0223055,0.994787,0.8900307,0.8768378,0.7835743,0.4747512,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_pass_road,CO2,0.2319323,0.28613315,0.3129406,0.22425314,0.15630489,0.10253863,0.071211495,0.054993672,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_pass_road_LDV,CO2,0.035452,0.0257172,0.00551983,0.00283697,0.00282681,0.00293176,0.00299026,0.00283215,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_pass_road_LDV_4W,CO2,10.07286348,8.45542421,6.65615663,4.14247762,2.315821392,1.01040014,0.8163587,0.6371869,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OH,trn_shipping_intl,CO2,0.00247318,0.002480407,0.002223638,0.002136084,0.001951208,0.001917208,0.001775356,9.59E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,H2 central production,CO2,0,0,0.009737398,0.020386145,0.018250174,0.020521467,0.022055232,0.023666885,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,H2 wholesale dispensing,CO2,0,0,0.0320205,0.0825962,0.1228351,0.1605526,0.1821186,0.1553015,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,airCO2,CO2,0,0,-1.31E-04,-7.11E-04,-0.435179,-3.64136,-10.6295,-10.6159,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,base load generation,CO2,7.233376034,3.48789012,1.954001046,1.337135804,0.534972765,0.392282989,0.338269614,0.206706488,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,biomass liquids,CO2,0.00903545,0.00856973,0.00750253,0.00607337,0.09691711,0.13322652,0.232399137,0.331478752,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,cement,CO2,0.122662,0.114804,0.0988707,0.105749663,0.070157249,0.03864139,0.025118104,0.018887708,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,coal to liquids,CO2,0,0,0,0,1.18E-06,1.93E-06,6.42E-06,1.41E-05,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,comm cooking,CO2,0.0359824,0.03597812,0.032808754,0.03089841,0.025533803,0.021845214,0.017878765,0.01535549,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,comm cooling,CO2,0.0109368,0.01116129,0.01111045,0.01130227,0.01100175,0.01060844,0.009881302,0.009244479,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",OK,comm heating,CO2,0.349093,0.3287541,0.29694545,0.26869192,0.21613771,0.16611158,0.083749309,0.063303126,MTC
